,title,author,major,tutor,time,url
2993,厦门市沙坡尾滨海老旧社区空间演变研究,余丽(硕士),建筑学(专业学位),俞晓牮,2020-06-04 14:30,https://gs.xmu.edu.cn/info/1220/8232.htm
2994,基于空间句法的闽南传统村落空间防御性研究——以晋江檀林、泉港萧厝古村落为例,游玉峰(硕士),建筑学(专业学位),韩洁,2020-06-04 14:30,https://gs.xmu.edu.cn/info/1220/8231.htm
2995,城市历史环境中建筑改扩建形态设计思维与策略研究,叶征冰(硕士),建筑学(专业学位),杨哲,2020-06-04 14:30,https://gs.xmu.edu.cn/info/1220/8230.htm
2996,体验式消费模式下的闽南当代茶室空间设计研究,叶剑南(硕士),建筑学(专业学位),唐洪流,2020-06-04 14:30,https://gs.xmu.edu.cn/info/1220/8229.htm
2997,基于全景VR和视觉关注的城市风貌评价研究——以厦门岛为例,王鹏宇(硕士),建筑学(专业学位),张若曦,2020-06-04 14:30,https://gs.xmu.edu.cn/info/1220/8228.htm
2998,闽西客家建筑的当代表达——以文化建筑为例,路英华(硕士),建筑学(专业学位),王伟,2020-06-04 14:30,https://gs.xmu.edu.cn/info/1220/8227.htm
2999,办公类建筑主动式健康空间设计研究,陆俊宇(硕士),建筑学(专业学位),凌世德,2020-06-04 14:30,https://gs.xmu.edu.cn/info/1220/8226.htm
3000,新工科教育理念下高校综合科研楼学习空间模式研究,李中正(硕士),建筑学(专业学位),李立新,2020-06-04 14:30,https://gs.xmu.edu.cn/info/1220/8225.htm
3001,E2A和HEB对滤泡辅助性T细胞分化及功能的影响,李丽(硕士),生物学,肖能明,2020-06-04 14:30,https://gs.xmu.edu.cn/info/1220/8224.htm
3002,M1相MoVTeNb氧化物催化剂的改性及其在丙烷氨氧化反应中的应用,郭杰(硕士),化学工程(专业学位),王勇,2020-06-04 14:30,https://gs.xmu.edu.cn/info/1220/8223.htm
3003,面向超高亮度或高均匀性激光照明光源应用的荧光转换材料的设计与制备,许艺蓉(硕士),材料工程(专业学位),解荣军,2020-06-04 14:00,https://gs.xmu.edu.cn/info/1220/8242.htm
3004,三维硅基微/纳阵列结构的制备及其在质谱检测中的特性应用,钟昌祥(硕士),能源化工,李静,2020-06-04 14:30,https://gs.xmu.edu.cn/info/1220/8241.htm
3005,隧穿异质结石墨烯-硅光电探测器的制备与光响应增强研究,刘恋(硕士),能源化工,尹君,2020-06-04 14:30,https://gs.xmu.edu.cn/info/1220/8240.htm
3006,集体记忆视角下旧城街巷空间微更新策略研究——以厦门中华东片区为例,郑荣华(硕士),建筑学(专业学位),唐洪流,2020-06-04 14:30,https://gs.xmu.edu.cn/info/1220/8239.htm
3007,闽西客家高层住宅地域性表达研究,赵伊宁(硕士),建筑学(专业学位),王伟,2020-06-04 14:30,https://gs.xmu.edu.cn/info/1220/8238.htm
3008,环境行为学视角下乡村后整治空间更新研究,赵丽媛(硕士),建筑学(专业学位),柳燕,2020-06-04 14:30,https://gs.xmu.edu.cn/info/1220/8237.htm
3009,基于空间句法的福建传统民居展览空间优化策略研究——以长汀县四方围屋改造设计为例,张智欢(硕士),建筑学(专业学位),王量量,2020-06-04 14:30,https://gs.xmu.edu.cn/info/1220/8236.htm
3010,基于视觉行为实验的街道空间感知研究 ——以鼓浪屿龙头路为例,张宇(硕士),建筑学(专业学位),李渊,2020-06-04 14:30,https://gs.xmu.edu.cn/info/1220/8235.htm
3011,“空间·行为互动”视角下闽南村落院埕空间优化设计研究——以晋江市龙湖镇为例,张凯平(硕士),建筑学(专业学位),李芝也,2020-06-04 14:30,https://gs.xmu.edu.cn/info/1220/8234.htm
3012,文化驱动背景下旧城社区更新中的设计介入研究——以厦门市沙坡尾为例,喻苏婕(硕士),建筑学(专业学位),张若曦,2020-06-04 14:30,https://gs.xmu.edu.cn/info/1220/8233.htm
3013,耐Cr(Ⅵ)重组菌株的构建及其除Cr(Ⅵ)特性研究,张敏(硕士),劳动卫生与环境卫生学,赵苒,2020-06-04 10:00,https://gs.xmu.edu.cn/info/1220/8252.htm
3014,二维材料MXene的动电效应研究,瞿忍婕(硕士),材料工程(专业学位),曹留烜,2020-06-04 10:00,https://gs.xmu.edu.cn/info/1220/8251.htm
3015,GIPC1调控胃癌细胞增殖迁移及其分子机制研究,李婷婷(硕士),肿瘤学,罗芳洪,2020-06-04 10:00,https://gs.xmu.edu.cn/info/1220/8250.htm
3016,稳定的全无机铯铅卤钙钛矿量子点及其复合薄膜的制备与性能研究,蔡宇廷(博士),材料物理与化学,解荣军,2020-06-04 10:00,https://gs.xmu.edu.cn/info/1220/8249.htm
3017,超级电容器氮氧掺杂多孔碳和NiCoAl层状双氢氧化物电极材料的研究,颜文(硕士),材料工程(专业学位),林乃波,2020-06-04 10:10,https://gs.xmu.edu.cn/info/1220/8248.htm
3018,可穿戴蚕丝基加热控温集成器件的研究,黄嘉妮(硕士),软物质与功能材料,刘向阳,2020-06-04 10:50,https://gs.xmu.edu.cn/info/1220/8247.htm
3019,基于液体双电荷层的纳米发电机,毛朝武(硕士),材料工程(专业学位),曹留烜,2020-06-04 11:00,https://gs.xmu.edu.cn/info/1220/8246.htm
3020,AKR1B10在人结肠癌细胞中调控细胞自噬和调控炎症因子表达机制的初步研究,刘聪(硕士),肿瘤学,吴婷,2020-06-04 11:00,https://gs.xmu.edu.cn/info/1220/8245.htm
3021,ZrC/Ni 和 和 ZrC/Zr  纳米多层薄膜的制备及 氦辐照效应研究,朱瑞华(硕士),材料工程(专业学位),张建,2020-06-04 14:00,https://gs.xmu.edu.cn/info/1220/8244.htm
3022,高灵敏柔性压力传感器的制备及性能研究,黄亚芬(硕士),生物医学工程,刘向阳,2020-06-04 14:00,https://gs.xmu.edu.cn/info/1220/8243.htm
3023,海洋硅藻假微型海链藻休眠细胞形成过程中氧化胁迫响应,韩芳(硕士),生物学,梁君荣,2020-06-04 09:00,https://gs.xmu.edu.cn/info/1220/8262.htm
3024,硅藻DNA鉴定分子条形码的确定及应用,董书婷(硕士),生物学,章军,2020-06-04 09:00,https://gs.xmu.edu.cn/info/1220/8261.htm
3025,近红外长余辉发光材料的设计、合成及其性能研究,吕营(博士),材料物理与化学,解荣军,2020-06-04 09:00,https://gs.xmu.edu.cn/info/1220/8260.htm
3026,基于超薄二维材料的功能型器件： 设计、构建及性能研究,徐帆(硕士),化学工程(专业学位),曹阳,2020-06-04 09:00,https://gs.xmu.edu.cn/info/1220/8259.htm
3027,文创产品设计中的意象表达 ——以闽南地域文化特征为例,刘常露(硕士),设计学,张文化,2020-06-04 09:00,https://gs.xmu.edu.cn/info/1220/8258.htm
3028,气体绝缘柜机器人全自动焊接系统研究,杨毅(硕士),机械工程(专业学位),赵扬,2020-06-04 09:30,https://gs.xmu.edu.cn/info/1220/8257.htm
3029,TiS2的电催化性能研究及在锂硫电池隔膜中的应用,严观福生(硕士),材料工程(专业学位),林乃波,2020-06-04 09:30,https://gs.xmu.edu.cn/info/1220/8256.htm
3030,二维材料的制备及其性能研究,宋维英(硕士),化学工程(专业学位),曹阳,2020-06-04 09:30,https://gs.xmu.edu.cn/info/1220/8255.htm
3031,基于C-H键活化策略高效构筑有机膦和邻位取代苝二酰亚胺等功能分子,苏峰(博士),有机化学,温庭斌,2020-06-04 09:30,https://gs.xmu.edu.cn/info/1220/8254.htm
3032,外源性唾液酸干预显现效应的剂量和时间研究,庄滢滢(硕士),营养与食品卫生学,李红卫,2020-06-04 10:00,https://gs.xmu.edu.cn/info/1220/8253.htm
3033,基于心理学理论探讨汉字设计的阅?读体验,刘鸣宇(硕士),设计学,戚跃春,2020-06-04 09:00,https://gs.xmu.edu.cn/info/1220/8272.htm
3034,重塑河道活力促进乡村振兴初探 ——以福建九龙江河口平原为例,林惠敏(硕士),设计学,陈文捷,2020-06-04 09:00,https://gs.xmu.edu.cn/info/1220/8271.htm
3035,动态图形设计中的故障艺术风格研究,林晨洋(硕士),设计学,甘森忠,2020-06-04 09:00,https://gs.xmu.edu.cn/info/1220/8270.htm
3036,旅游商品包装的叙事性设计研究,廖良琰(硕士),设计学,吴鑫,2020-06-04 09:00,https://gs.xmu.edu.cn/info/1220/8269.htm
3037,海报设计中空间纵深感表现研究,霍梦阁(硕士),设计学,戚跃春,2020-06-04 09:00,https://gs.xmu.edu.cn/info/1220/8268.htm
3038,高通量氧化石墨烯膜的制备与盐差能转化,张振坤(硕士),核工程与材料,曹留烜,2020-06-04 09:00,https://gs.xmu.edu.cn/info/1220/8267.htm
3039,包裹tTF-EG3287的pH响应型脂质体构建及其肿瘤血管栓塞活性,徐佩兰(硕士),肿瘤学,颜江华,2020-06-04 09:00,https://gs.xmu.edu.cn/info/1220/8266.htm
3040,福建省南部沿海砂质环境中舟形藻科（Naviculaceae）硅藻的分类学研究,卓素卿(硕士),生物学,陈长平,2020-06-04 09:00,https://gs.xmu.edu.cn/info/1220/8265.htm
3041,福建北部沿海沙生境无壳缝类硅藻的分类学研究,王震(硕士),生物学,陈长平,2020-06-04 09:00,https://gs.xmu.edu.cn/info/1220/8264.htm
3042,低温黑暗诱导海洋硅藻休眠细胞形成过程中的应激响应与长期适应机制,黄璐(硕士),生物学,梁君荣,2020-06-04 09:00,https://gs.xmu.edu.cn/info/1220/8263.htm
3043,旅游出行情境下网络口碑的前因及影响研究,徐大鹏(博士),管理科学与工程,徐迪,2020-06-04 08:30,https://gs.xmu.edu.cn/info/1220/8282.htm
3044,不确定环境下基于消费者行为的预售策略研究,孙忠锋(博士),管理科学与工程,计国君,2020-06-04 08:30,https://gs.xmu.edu.cn/info/1220/8281.htm
3045,布洛陀文化在包装设计中的运用——以广西土特产包装为例,LIM YEN HONG(硕士),设计学,吴鑫,2020-06-04 09:00,https://gs.xmu.edu.cn/info/1220/8280.htm
3046,地域文化在农产品品牌形象设计中的应用-以云南野生菌为例,梁诗琴(硕士),艺术设计(专业学位),吴鑫,2020-06-04 09:00,https://gs.xmu.edu.cn/info/1220/8279.htm
3047,文字设计中趣味性的思考与探索,崔思雨(硕士),艺术设计(专业学位),戚跃春,2020-06-04 09:00,https://gs.xmu.edu.cn/info/1220/8278.htm
3048,汉字设计应用中多维度态势的探析,张彧(硕士),设计学,张文化,2020-06-04 09:00,https://gs.xmu.edu.cn/info/1220/8277.htm
3049,基于C2B模式的个性化定制包装可行性探索——以婚庆伴手礼盒包装设计为例,徐慧(硕士),设计学,吴鑫,2020-06-04 09:00,https://gs.xmu.edu.cn/info/1220/8276.htm
3050,冲突在海报设计中的表现探索,吴楠(硕士),设计学,戚跃春,2020-06-04 09:00,https://gs.xmu.edu.cn/info/1220/8275.htm
3051,光影效应在包装设计中的应用研究,孙敬钰(硕士),设计学,吴鑫,2020-06-04 09:00,https://gs.xmu.edu.cn/info/1220/8274.htm
3052,书籍设计中比例的实验性设计探析,闵一(硕士),设计学,张文化,2020-06-04 09:00,https://gs.xmu.edu.cn/info/1220/8273.htm
3053,公共空间品质视角下战后德国城郊住区布局模式演化,曾赫铭(硕士),建筑设计及其理论,刘姝宇,2020-06-04 08:30,https://gs.xmu.edu.cn/info/1220/8292.htm
3054,室外热环境影响下的高层住区建筑组团布局类型研究——以厦门市为例,王克男(硕士),建筑设计及其理论,刘姝宇,2020-06-04 08:30,https://gs.xmu.edu.cn/info/1220/8291.htm
3055,剖面视角下博物馆采光空间研究,鲁黎(硕士),建筑设计及其理论,张燕来,2020-06-04 08:30,https://gs.xmu.edu.cn/info/1220/8290.htm
3056,基于行为心理的邻里中心交往空间设计研究——以苏州工业园区为例,刘磊(硕士),建筑设计及其理论,李立新,2020-06-04 08:30,https://gs.xmu.edu.cn/info/1220/8289.htm
3057,基于数字博物馆的乡村营建创新方法研究 ——以闽南传统村落泉港肖厝村为例,黄文灿(硕士),建筑设计及其理论,王量量,2020-06-04 08:30,https://gs.xmu.edu.cn/info/1220/8288.htm
3058,现实和幻想：科幻电影中的建筑表达及演变,郭涵(硕士),建筑设计及其理论,张燕来,2020-06-04 08:30,https://gs.xmu.edu.cn/info/1220/8287.htm
3059,太原城市工人福利区空间变迁研究 ——以化肥厂生活区为例,魏婷(硕士),建筑历史与理论,杨哲,2020-06-04 08:30,https://gs.xmu.edu.cn/info/1220/8286.htm
3060,基于采光与日照因素耦合的厦门地区可变建筑表皮生成设计研究,陈艺丹(硕士),建筑技术科学,石峰,2020-06-04 08:30,https://gs.xmu.edu.cn/info/1220/8285.htm
3061,柔性蛋白石型/反蛋白石型光子晶体材料与器件,胡帆(博士),材料学,刘向阳,2020-06-04 08:30,https://gs.xmu.edu.cn/info/1220/8284.htm
3062,电解石墨烯的直接功能化和金属纳米晶/单层石墨烯催化体系的构筑,王菲(硕士),物理化学,詹东平,2020-06-04 08:30,https://gs.xmu.edu.cn/info/1220/8283.htm
3063,调节定向与信息框架的选择性匹配效应,郭婉菁(硕士),广告学,王霏,2020-06-04 08:30,https://gs.xmu.edu.cn/info/1220/8302.htm
3064,广告中的信息框架对广告效果的影响——基于解释水平理论视角,冯昱(硕士),广告学,王霏,2020-06-04 08:30,https://gs.xmu.edu.cn/info/1220/8301.htm
3065,短视频信息流广告接收行为模式及接受意愿研究——以“抖音”为例,谢小红(硕士),新闻与传播硕士(专业学位),黄合水,2020-06-04 08:30,https://gs.xmu.edu.cn/info/1220/8300.htm
3066,关联度和受众身份对小剧场广告效果的影响,苏丹(硕士),新闻与传播硕士(专业学位),黄合水,2020-06-04 08:30,https://gs.xmu.edu.cn/info/1220/8299.htm
3067,基于文脉传承的闽西客家乡村公共空间更新研究,孙雨倩(硕士),建筑学(专业学位),王伟,2020-06-04 08:30,https://gs.xmu.edu.cn/info/1220/8298.htm
3068,可变建筑表皮能耗模拟及气候适应性评价——以零能耗住宅“自然之间”为例,黄晶晶(硕士),建筑学(专业学位),石峰,2020-06-04 08:30,https://gs.xmu.edu.cn/info/1220/8297.htm
3069,海岛聚落空间形态及成因研究 ——以平潭白青乡为例,丁祥明(硕士),建筑学(专业学位),张燕来,2020-06-04 08:30,https://gs.xmu.edu.cn/info/1220/8296.htm
3070,禅文化与禅修空间的互文性——厦门佛心寺禅修中心设计研究,陈简(硕士),建筑学(专业学位),罗林,2020-06-04 08:30,https://gs.xmu.edu.cn/info/1220/8295.htm
3071,基于女性视角下住区公共空间设计研究——以厦门市为例,郑雅奇(硕士),建筑设计及其理论,李立新,2020-06-04 08:30,https://gs.xmu.edu.cn/info/1220/8294.htm
3072,基于分形理论的“新闽南”建筑形态设计研究,张思文(硕士),建筑设计及其理论,李立新,2020-06-04 08:30,https://gs.xmu.edu.cn/info/1220/8293.htm
3073,微孔有机聚合物的绿色高效制备及其气体吸附研究,诸婷婷(硕士),材料工程(专业学位),李磊,2020-06-03 16:30,https://gs.xmu.edu.cn/info/1220/8312.htm
3074,CuO(金属-掺杂)团簇上甲烷和二氧化碳直接合成乙酸的DFT研究,钟声广(硕士),物理化学,夏文生,2020-06-03 16:30,https://gs.xmu.edu.cn/info/1220/8311.htm
3075,催化湿式空气氧化处理镀锡废水的研究,杨霁豪(硕士),化学工程(专业学位),陈秉辉,2020-06-03 17:00,https://gs.xmu.edu.cn/info/1220/8310.htm
3076,高等学校中外合作办学知识共享影响因素研究,陈慧荣(博士),高等教育学,林金辉,2020-06-04 08:00,https://gs.xmu.edu.cn/info/1220/8309.htm
3077,高等学校境外办学运行机制研究,廖菁菁(博士),比较教育学,林金辉,2020-06-04 08:00,https://gs.xmu.edu.cn/info/1220/8308.htm
3078,单层石墨烯和银纳米晶/单层石墨烯表界面构筑及其电子转移反应动力学研究,刘璇(硕士),物理化学,田中群,2020-06-04 08:00,https://gs.xmu.edu.cn/info/1220/8307.htm
3079,福建连江黄岐屿遗址出土动物骨骼的碳、氮稳定同位素分析,周苗(硕士),文物与博物馆硕士(专业学位),葛威,2020-06-04 08:00,https://gs.xmu.edu.cn/info/1220/8306.htm
3080,赤塘山遗址陶瓷器科技考古研究——以原始瓷为中心,王卫卫(硕士),文物与博物馆硕士(专业学位),葛威,2020-06-04 08:00,https://gs.xmu.edu.cn/info/1220/8305.htm
3081,广州松丁山遗址植物考古研究,王洁(硕士),文物与博物馆硕士(专业学位),葛威,2020-06-04 08:00,https://gs.xmu.edu.cn/info/1220/8304.htm
3082,蒋庄遗址动物骨C、N稳定同位素分析,陈虞通(硕士),考古学,葛威,2020-06-04 08:00,https://gs.xmu.edu.cn/info/1220/8303.htm
3083,台湾旅闽文学的中华民族叙事研究（1895-1945）,陈素丹(博士),中国现当代文学,张羽,2020-06-03 13:30,https://gs.xmu.edu.cn/info/1220/8322.htm
3084,基于梁式结构影响线改变量的损伤定量方法及验证,张健(硕士),建筑与土木工程(专业学位),陈志为,2020-06-03 14:30,https://gs.xmu.edu.cn/info/1220/8321.htm
3085,移动车辆作用下拱桥刚性吊杆冲击效应分析,王子豪(硕士),建筑与土木工程(专业学位),雷家艳,2020-06-03 14:30,https://gs.xmu.edu.cn/info/1220/8320.htm
3086,基于小波包提取桥梁准静态响应的方法研究,施伟(硕士),建筑与土木工程(专业学位),雷家艳,2020-06-03 14:30,https://gs.xmu.edu.cn/info/1220/8319.htm
3087,基于ANSYS的土石坝分析模块二次开发,高宇航(硕士),建筑与土木工程(专业学位),金海,2020-06-03 14:30,https://gs.xmu.edu.cn/info/1220/8318.htm
3088,芳香性在受阻路易斯酸碱对活化小分子中的应用,庄丹玲(硕士),有机化学,朱军,2020-06-03 14:30,https://gs.xmu.edu.cn/info/1220/8317.htm
3089,改性Sn-beta分子筛催化转化葡萄糖制乳酸及乳酸酯的研究,迟子鑫(硕士),化学工程(专业学位),万绍隆,2020-06-03 15:00,https://gs.xmu.edu.cn/info/1220/8316.htm
3090,金属有机化学中的三重基态芳香性的理论研究,吴佳顺(硕士),有机化学,朱军,2020-06-03 15:00,https://gs.xmu.edu.cn/info/1220/8315.htm
3091,非桥头型锇杂戊搭烯的合成与若干金属杂戊搭烯/炔反应机理、芳香性理论研究,林鑫磊(硕士),物理化学,张弘,2020-06-03 15:30,https://gs.xmu.edu.cn/info/1220/8314.htm
3092,邻氨基类芳基膦氧化合物和芳基季鏻盐的合成,夏颖(硕士),有机化学,许鹏翔,2020-06-03 16:00,https://gs.xmu.edu.cn/info/1220/8313.htm
3093,氧族化合物作为锂离子电池负极材料的的研究,赵旻(硕士),化学工程(专业学位),赵金保,2020-06-03 09:50,https://gs.xmu.edu.cn/info/1220/8332.htm
